"aka","year","site","ld","fl","hdCt","source","demo","Ax","Ly","nn1","nn2","nn3","nn4","nn5","nn6","nn7","unit"
"ae26",2015,"spp",1,1,3,"ice.csv; naughtyList","flw",683456.547853359,191926.976800721,4.05914491443781,4.42513536468502,5.40664070905942,6.54346832837386,6.65068039486383,7.06593320979099,15.9398615551364,"west"
"ae26",2016,"spp",1,1,1,"autoAssign","flw",683456.547853359,191926.976800721,3.62396373248849,4.42513536468502,4.5268933937777,5.00598711759833,5.40664070905942,6.00054085429713,6.11993279204843,"west"
"ae71",2001,"spp",1,1,1,"ice.csv; no demo from spp2001, demo.out records based on surv","flw",683363.94497321,191916.627771494,1.62273804502343,2.04367408344954,2.39130804465928,2.69675964173782,2.96364451227989,3.35533063641651,3.76723843750233,"west"
"ae71",2005,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ae71",2007,"spp",1,1,1,"ice.csv; naughtyList","flw",683363.94497321,191916.627771494,2.04367408344954,2.1341695878323,2.39130804465928,2.57015862365291,2.71473373145234,3.08390533659465,3.13721769149818,"west"
"ae71",2009,"spp",1,1,1,"autoAssign","flw",683363.94497321,191916.627771494,1.44893686896987,3.69271573523954,4.11422296688923,4.51991753263653,4.92328060746156,5.18141431537951,5.69670126816846,"west"
"ae71",2010,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ae71",2012,"spp",1,1,1,"autoAssign","flw",683363.94497321,191916.627771494,2.1341695878323,2.96364451227989,3.13721769149818,3.3836032276172,3.69271573523954,3.71679025855144,3.76723843750233,"west"
"ae71",2014,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ae71",2015,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ae71",2016,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"af05",1997,"spp",1,1,1,"ice.csv; make ice for 97 not ambiguous;tag=1963","flw",683653.367230624,191899.344550178,3.62655579005722,6.6828807959015,61.9417498650835,117.395340038558,130.403731894887,140.736586369,156.912454549833,"east"
"af05",1998,"spp",1,1,0,"ice.csv; hdCt from inflobs983; hd toppled before flowering;tag=1963","flw",683653.367230624,191899.344550178,0.790808233854863,1.23070418184143,3.62655579005722,4.08478561059498,5.61718304834962,6.6828807959015,30.9910695203319,"east"
"af05",2000,"spp",1,0,NA,"ice.csv; spp2000 demo records","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"af05",2003,"spp",1,0,NA,"ice.csv; basal pla in spp2003","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"af05",2005,"spp",1,1,1,"autoAssign","flw",683653.367230624,191899.344550178,8.29349645368075,14.0360586870516,16.8099859948746,30.5441782621504,36.0879021602463,43.7950949915744,46.414924478666,"east"
"af05",2007,"spp",1,1,1,"ice.csv; naughtyList","flw",683653.367230624,191899.344550178,8.29349645368075,43.7950949915744,46.414924478666,54.5617239839241,56.5875776444581,58.5554425207264,58.7863644880125,"east"
"af05",2009,"spp",1,1,1,"autoAssign","flw",683653.367230624,191899.344550178,0.790808233854863,1.23070418184143,13.6475079011665,15.8021195575875,16.8099859948746,17.5201964397726,17.8256583379063,"east"
"af05",2010,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"af05",2011,"spp",1,1,1,"autoAssign","flw",683653.367230624,191899.344550178,30.5441782621504,38.2469184787285,58.5554425207264,58.9527221855322,59.0039584840111,59.0322233043357,59.3520796001578,"east"
"af05",2012,"spp",1,0,NA,"ice.csv; duplicated demo records in spp2012","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"af05",2013,"spp",1,1,2,"ice.csv; naughtyList","flw",683653.367230624,191899.344550178,0.790808233854863,46.414924478666,54.5617239839241,56.2398869749521,58.5554425207264,61.0839005934571,67.2095835668206,"east"
"af05",2014,"spp",1,1,7,"autoAssign","flw",683653.367230624,191899.344550178,0.790808233854863,16.8099859948746,17.8256583379063,18.6952906410098,21.9136322452784,22.5231110366526,22.6021635702873,"east"
"af05",2015,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"af05",2016,"spp",1,1,1,"autoAssign","flw",683653.367230624,191899.344550178,13.6475079011665,16.8679119417834,20.9869307369766,22.6021635702873,23.2814576602653,27.2850604174301,28.9445457569608,"east"
"af34",1996,"spp",1,1,1,"ice.csv; automatic ice-maker for 1996;tag=1146","flw",683416.224822082,191922.916013085,0.944337426058533,3.4718142069279,4.72043987108594,6.18500376751767,7.17884408877633,7.42097494078516,8.33049453374926,"west"
"af34",2005,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"af34",2007,"spp",1,1,2,"ice.csv; naughtyList","flw",683416.224822082,191922.916013085,0.751041388235808,0.944337426058533,0.944731073134403,3.38822218131976,3.61903833373674,5.9168821813623,5.9864706876698,"west"
"af34",2010,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"af34",2015,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"af34",2016,"spp",1,1,0,"ice.csv; discrepancy between demo and surv; autoassigned using demo head counts","flw",683416.224822082,191922.916013085,0.944337426058533,3.61903833373674,4.0665884433844,5.11991311411463,6.03516293420683,6.93332964010765,7.42097494078516,"west"
"af46",2012,"spp",1,1,1,"ice.csv; discrepancy between demo and surv","flw",683494.7135,191923.95,0.121685955927507,0.231258275859685,0.256564209449303,2.94297163201172,3.50744347993412,5.23770742696613,5.52637163769561,"west"
"af46",2014,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"af46",2016,"spp",1,1,1,"autoAssign","flw",683494.7135,191923.95,0.121685955927507,0.231258275859685,0.256564209449303,1.02239374253543,2.94297163201172,3.56530084320666,5.49613440918043,"west"
"af60",2008,"spp",1,1,1,"autoAssign","flw",683425.974934454,191928.379929798,0.921833495665252,1.62201066772989,1.84222678727324,5.53706866251355,16.6267501326015,29.0402735022655,31.0800940916546,"west"
"af60",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"af77",2006,"spp",1,1,2,"ice.csv; spp2006 records","flw",683345.307243556,191902.484674915,3.88159461306638,6.15463808866467,6.65348303308091,23.6545964261932,29.3560803755095,31.0155575338065,70.183467909735,"west"
"af77",2008,"spp",1,1,1,"autoAssign","flw",683345.307243556,191902.484674915,11.8500298524469,15.7080111791513,17.0179327357309,19.2863923857907,19.2914108791911,21.3201924184174,21.7863429023013,"west"
"af77",2010,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"af77",2012,"spp",1,1,2,"autoAssign","flw",683345.307243556,191902.484674915,3.45746474366863,3.73133802041954,3.88159461306638,5.66970849347508,5.94927875070439,6.85478458900901,7.95780686976275,"west"
"af77",2013,"spp",1,1,1,"autoAssign","flw",683345.307243556,191902.484674915,6.41603415159037,8.58596643080968,8.9395313987782,9.47532126936073,10.0906793072719,10.5823936348875,10.7313240566964,"west"
"af77",2014,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"af77",2016,"spp",1,1,3,"ice.csv; Using head count from surv due to grazing","flw",683345.307243556,191902.484674915,2.99244501479673,3.82781895880025,3.88159461306638,4.44926321001924,5.66970849347508,5.94927875070439,6.41603415159037,"west"
"af94",2012,"spp",1,1,4,"autoAssign","flw",683354.793,191920.342666667,1.92973873868792,3.77843848588781,5.07814202338855,5.54476829268571,5.77934241459468,6.50282524081791,6.51053843459974,"west"
"af94",2014,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"af94",2015,"spp",1,1,1,"ice.csv; naughtyList","flw",683354.793,191920.342666667,5.77934241459468,7.95081989133653,10.4031270791638,10.5659190820849,10.632339110796,11.6873112509448,12.2101010143123,"west"
"af94",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ag23",2002,"spp",1,1,0,"autoAssign","flw",683485.48343503,191918.163732134,4.56592384503123,5.28729449910222,6.33841887716885,8.60825659427786,11.6679235600137,13.833353109676,13.9187595892334,"west"
"ag23",2005,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ag23",2007,"spp",1,1,1,"ice.csv; naughtyList","flw",683485.48343503,191918.163732134,0.674758328770365,1.05063768233806,1.93670023262925,2.19852151520977,4.47803560730317,4.6469012890066,5.28729449910222,"west"
"ag23",2010,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ag23",2012,"spp",1,1,2,"ice.csv; naughtyList","flw",683485.48343503,191918.163732134,1.05063768233806,1.93670023262925,2.19852151520977,4.6469012890066,5.28729449910222,6.33841887716885,6.41555621715904,"west"
"ag23",2014,"spp",1,1,4,"autoAssign","flw",683485.48343503,191918.163732134,0.674758328770365,2.19852151520977,5.92779557708975,7.94096627844964,8.38014730674945,8.67108890261843,10.3520356869407,"west"
"ag23",2015,"spp",1,1,1,"autoAssign","flw",683485.48343503,191918.163732134,1.05063768233806,1.93670023262925,2.08439786735112,2.19852151520977,2.35865463988266,3.08641263261196,3.27250111809367,"west"
"ag23",2016,"spp",1,1,1,"ice.csv; discrepancy between demo and surv; autoassigned using demo head counts","flw",683485.48343503,191918.163732134,0.674758328770365,1.05063768233806,1.93670023262925,2.19852151520977,2.35865463988266,3.08641263261196,5.1628143015331,"west"
"ag29",2003,"spp",1,1,2,"autoAssign","flw",683589.792957929,191896.003406989,6.57866398411026,8.29318060494276,9.15386313025387,17.3905843572624,18.5313627799505,20.2558410742588,27.71702345638,"east"
"ag29",2005,"spp",1,1,1,"autoAssign","flw",683589.792957929,191896.003406989,6.57866398411026,32.9250598948482,45.1515288302284,45.5151871746664,58.5467383530514,63.6620089730133,64.499885890472,"east"
"ag29",2007,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ag29",2010,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ag29",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ag51",2004,"spp",1,1,1,"autoAssign","flw",683355.465880594,191907.604777246,4.94259284873419,4.94824929943052,6.11102938397898,7.69024989037439,7.88400899435629,8.00328155646669,10.7526433056788,"west"
"ag51",2005,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ag51",2007,"spp",1,1,3,"autoAssign","flw",683355.465880594,191907.604777246,1.4194025337208,4.02997650878703,4.45594760116332,4.89361635052269,4.94824929943052,6.11102938397898,6.49136743628858,"west"
"ag51",2011,"spp",1,1,1,"autoAssign","flw",683355.465880594,191907.604777246,1.4450650458764,4.94824929943052,6.54265226757735,7.88400899435629,8.00328155646669,9.37279720707556,11.6817984352923,"west"
"ag51",2012,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ag51",2014,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ag51",2015,"spp",1,1,1,"autoAssign","flw",683355.465880594,191907.604777246,4.94824929943052,6.11102938397898,9.37279720707556,11.0392456852533,12.7556495399273,13.921805532659,14.1060857083305,"west"
"ag51",2016,"spp",1,1,4,"ice.csv; discrepancy between demo and surv","flw",683355.465880594,191907.604777246,1.4450650458764,4.94824929943052,7.69024989037439,7.88400899435629,8.4136450045053,8.99638693877911,9.37279720707556,"west"
"ag92",2009,"spp",1,1,2,"ice.csv; discrepancy between demo and surv, tag misentered during demo","flw",683715.964117677,191902.644230563,0.661728265895583,2.51759097876694,3.08297694373175,3.22039664833624,3.44109619242175,3.58988025720597,3.75832997189668,"east"
"ag92",2010,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ag92",2015,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ag92",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ah01",2006,"spp",1,1,1,"ice.csv; spp2006 records","flw",683713.796410641,191896.784204558,1.67485574303427,4.00193798186324,5.37770651087283,6.75240474306565,8.30174925615281,8.41890496182842,8.58693838706678,"east"
"ah01",2007,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ah01",2008,"spp",1,1,1,"autoAssign","flw",683713.796410641,191896.784204558,1.04554103440078,2.04245290043137,2.41755419551156,3.08791965267147,4.00193798186324,4.14081415033052,4.22870794225764,"east"
"ah01",2016,"spp",1,1,1,"autoAssign","flw",683713.796410641,191896.784204558,1.04554103440078,1.30289587718666,2.22925364508381,2.41755419551156,2.83441746357467,3.47967331078551,3.51271063610927,"east"
"ah29",2007,"spp",1,1,1,"ice.csv; naughtyList","flw",683409.4135558,191924.211278129,4.00558476492176,5.46362071068519,6.52185889000324,6.93332964010765,7.67938127499781,7.69605529606168,7.87523518803143,"west"
"ah29",2010,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ah29",2011,"spp",1,1,1,"autoAssign","flw",683409.4135558,191924.211278129,4.00558476492176,4.68308375095975,7.87523518803143,12.9132231504494,16.533556286414,17.284320458506,17.7623761944125,"west"
"ah29",2012,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ah29",2014,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ah29",2015,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ah29",2016,"spp",1,1,1,"ice.csv; ","flw",683409.4135558,191924.211278129,4.00558476492176,5.72048367795043,6.41911802536599,6.93332964010765,7.87523518803143,11.2259833884995,14.1181542250291,"west"
"ah33",2008,"spp",1,1,1,"autoAssign","flw",683727.184841245,191899.356475603,1.9066930269173,6.5358883242112,6.92282853119814,7.00914437906033,7.71187394475897,9.26268169662531,9.75338666493683,"east"
"ah33",2010,"spp",1,1,3,"autoAssign","flw",683727.184841245,191899.356475603,1.19593831991641,1.9066930269173,1.97283074872942,2.71062594631127,5.24818104072625,5.33718377502542,6.5358883242112,"east"
"ah33",2014,"spp",1,1,3,"ice.csv; discrepancy between demo and surv; no record in phen; going with demo","flw",683727.184841245,191899.356475603,1.97283074872942,2.06884234787129,5.16044254202417,6.5358883242112,6.92282853119814,8.58040691608596,9.58173848249033,"east"
"ah50",2000,"spp",1,1,1,"ice.csv; spp2000 records from surv","flw",683721.9830048,191898.162143886,7.02609571884131,8.36315331091962,10.0196746923838,14.2689528865283,18.7595766130936,38.1456624031746,63.1732328944083,"east"
"ah50",2005,"spp",1,1,1,"autoAssign","flw",683721.9830048,191898.162143886,1.44928122474682,7.02609571884131,7.25622651091141,8.50184301584921,9.56566961577368,10.916189470122,14.2689528865283,"east"
"ah50",2006,"spp",1,1,1,"ice.csv; spp2006 records","flw",683721.9830048,191898.162143886,1.26334916005327,1.34947239625403,1.77652776090113,5.11709082597671,8.30174925615281,8.90355212206827,10.0196746923838,"east"
"ah50",2007,"spp",1,1,2,"ice.csv; naughtyList","flw",683721.9830048,191898.162143886,1.34947239625403,1.63992868810878,3.02314354070616,3.40375041238772,4.48944262146346,5.11709082597671,5.95702529507685,"east"
"ah50",2009,"spp",1,1,3,"autoAssign","flw",683721.9830048,191898.162143886,1.34947239625403,1.44928122474682,1.63992868810878,1.77652776090113,2.81585633753158,3.02314354070616,3.27903366818826,"east"
"ah50",2010,"spp",1,1,0,"ice.csv; discrepancy between demo and surv","flw",683721.9830048,191898.162143886,1.34947239625403,1.44928122474682,1.63992868810878,3.02314354070616,3.40375041238772,4.31674482543646,4.51268893130741,"east"
"ah50",2014,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ah50",2015,"spp",1,1,1,"autoAssign","flw",683721.9830048,191898.162143886,0.760705511264446,1.35581071039294,1.51937098283093,1.77652776090113,1.87343593322244,3.02314354070616,4.5440318034033,"east"
"ah50",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ah75",2007,"spp",1,1,1,"ice.csv; naughtyList","flw",683594.423386394,191894.900892386,0.914353827403387,3.81091148195782,24.342299720735,38.7748628817723,48.4474221493693,49.9102027999104,50.2667662730803,"east"
"ah75",2009,"spp",1,1,2,"autoAssign","flw",683594.423386394,191894.900892386,0.914353827403387,3.58810070522097,3.81091148195782,4.70697864172265,10.1494551739979,21.9301639190275,24.342299720735,"east"
"ah75",2010,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ah75",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ah83",2008,"spp",1,1,1,"autoAssign","flw",683356.449644977,191920.661514446,2.1822340364353,2.18931735080108,3.30595858127542,6.14526420762944,9.98418111680417,10.3723504096737,11.9162484288093,"west"
"ah83",2010,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ah83",2014,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ah83",2016,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ah99",2003,"spp",1,1,1,"ice.csv; naughtyList","flw",683902.558431309,191951.529131067,7.71767178173816,7.90164098965795,9.92141182824549,12.6691147808237,14.1544252865725,22.992043291022,23.4129194196439,"east"
"ah99",2005,"spp",1,1,0,"autoAssign","flw",683902.558431309,191951.529131067,7.15650879181536,9.5620892990006,14.1544252865725,14.2727268293016,15.9431264719492,22.992043291022,23.7116767993885,"east"
"ah99",2007,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ah99",2008,"spp",1,1,1,"autoAssign","flw",683902.558431309,191951.529131067,4.50977949857371,5.55461217759638,7.15650879181536,9.05131533055902,9.5620892990006,9.92141182824549,13.4900444566894,"east"
"ah99",2009,"spp",1,1,5,"autoAssign","flw",683902.558431309,191951.529131067,3.14964579545371,5.55461217759638,6.07495398601999,6.33718954280648,6.61867911346669,7.15650879181536,7.90164098965795,"east"
"ah99",2010,"spp",1,1,2,"autoAssign","flw",683902.558431309,191951.529131067,4.50977949857371,6.07495398601999,6.33718954280648,7.15650879181536,9.05131533055902,9.92141182824549,10.1411644176024,"east"
"ah99",2014,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ah99",2015,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"ah99",2016,"spp",1,1,3,"autoAssign","flw",683902.558431309,191951.529131067,3.14964579545371,6.07495398601999,7.15650879181536,9.5620892990006,9.92141182824549,12.173404612006,12.6691147808237,"east"
"ai07",2001,"spp",1,1,1,"ice.csv; no demo from spp2001, demo.out records based on surv","flw",683453.811769487,191920.915002739,0.471149787513301,1.78366190536811,1.97820524192481,2.20659354992293,2.57553570916332,2.61051244091002,3.77823564132388,"west"
"ai07",2005,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ai07",2006,"spp",1,0,NA,"ice.csv; spp2006 records","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ai07",2007,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ai07",2010,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ai07",2011,"spp",1,1,1,"autoAssign","flw",683453.811769487,191920.915002739,2.41550984708689,3.70534337870448,4.12437567448732,12.7102163371981,12.7493860435045,17.5582953259028,23.5146801065965,"west"
"ai07",2012,"spp",1,1,2,"ice.csv; duplicated demo records in spp2012","flw",683453.811769487,191920.915002739,2.61051244091002,3.70534337870448,5.10432170895,6.65068039486383,6.6571497602561,11.6753596434939,11.8610022484011,"west"
"ai07",2014,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"ai07",2015,"spp",1,1,2,"autoAssign","flw",683453.811769487,191920.915002739,2.57553570916332,2.61051244091002,2.79099752186441,3.83889446183114,6.54042477832018,6.65068039486383,11.7361187526593,"west"
"ai07",2016,"spp",1,1,4,"autoAssign","flw",683453.811769487,191920.915002739,0.615464076357602,1.95009513340585,2.2017333636934,2.41550984708689,2.57553570916332,2.61051244091002,3.70534337870448,"west"
"ai12",2005,"spp",1,1,2,"autoAssign","flw",683720.674048328,191898.784276526,1.44928122474682,5.63756307168923,5.89785157252402,7.31785065369655,8.13084803697275,9.72736107573894,12.8803211683454,"east"
